# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	yycs/ini/ui/magic/magic.menu.ini	component6	control	Item	item3
assets	yycs/ini/ui/magic/magic.menu.ini	component7	control	Item	item4
assets	yycs/ini/ui/magic/magic.menu.ini	component8	control	Item	item5
assets	yycs/ini/ui/magic/magic.menu.ini	component9	control	Item	item6
assets	yycs/ini/ui/memo/memo.menu.ini	component3	control	Scrollbar	scrollbar
assets	yycs/ini/ui/memo/memo.menu.ini	component4	control	MemoText	memoText
assets	yycs/ini/ui/option/option.menu.ini	component1	control	Button	rtnBtn
assets	yycs/ini/ui/option/option.menu.ini	component2	control	Scrollbar	music
assets	yycs/ini/ui/option/option.menu.ini	component3	control	Scrollbar	sound
assets	yycs/ini/ui/option/option.menu.ini	component4	control	Scrollbar	speed
assets	yycs/ini/ui/saveload/saveload.menu.ini	component1	control	Button	saveBtn
